CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
1.0,15.0,5.0,1.0,4
33.0,65.0,1.0,10.0,1
1.0,145.0,1.0,4.0,6
1.0,92.0,1.0,12.0,16
14.0,8.0,2.0,32.0,19
7.0,1.0,140.0,1.0,1
106.0,11.0,1.0,237.0,9
5.0,42.0,33.0,1.0,22
1.0,2.0,13.0,14.0,5
25.0,1.0,1.0,1.0,1
13.0,5.0,4.0,1.0,25
1.0,3.0,18.0,1.0,1
1.0,6.0,28.0,2.0,29
3.0,1.0,1.0,8.0,26
65.0,1.0,1.0,1.0,1
84.0,6.0,1.0,2.0,1
1.0,2.0,2.0,8.0,6
1.0,1.0,1.0,1.0,1
2.0,1.0,1.0,18.0,1
25.0,50.0,1.0,1.0,52
4.0,3.0,1.0,333.0,1
30.0,4.0,1.0,1.0,1
1.0,1.0,1.0,1.0,57
5.0,1.0,79.0,1.0,1
31.0,16.0,1.0,1.0,4
4.0,6.0,102.0,1.0,1
28.0,2.0,1.0,1.0,39
1.0,238.0,4.0,16.0,33
6.0,113.0,1.0,1.0,3
55.0,2.0,64.0,17.0,15
3.0,14.0,27.0,8.0,50
1.0,5.0,3.0,16.0,4
29.0,1.0,100.0,55.0,1
21.0,6.0,2.0,1.0,4
1.0,18.0,183.0,2.0,50
1.0,1.0,2.0,1.0,8
43.0,11.0,15.0,1.0,12
40.0,1.0,1.0,1.0,36
3.0,3.0,303.0,43.0,5
1.0,1.0,36.0,1.0,2
18.0,9.0,146.0,1.0,14
37.0,1.0,1.0,21.0,2
3.0,3.0,65.0,7.0,1
9.0,2.0,12.0,72.0,1
7.0,1.0,145.0,3.0,2
5.0,25.0,181.0,6.0,63
12.0,4.0,42.0,13.0,3
1.0,5.0,1.0,1.0,1
18.0,1.0,14.0,6.0,1
1.0,5.0,163.0,5.0,115
2.0,3.0,1.0,1.0,33
1.0,11.0,1.0,2.0,1
4.0,7.0,25.0,4.0,5
14.0,1.0,1.0,45.0,1
1.0,6.0,2.0,1.0,55
2.0,6.0,1.0,1.0,12
1.0,114.0,110.0,13.0,94
1.0,3.0,8.0,3.0,4
3.0,1.0,53.0,1.0,1
1.0,3.0,4.0,47.0,1
1.0,5.0,4.0,68.0,1
3.0,2.0,6.0,5.0,6
1.0,2.0,3.0,2.0,1
3.0,40.0,2.0,1.0,1
1.0,4.0,1.0,2.0,1
11.0,6.0,158.0,6.0,1
1.0,7.0,1.0,1.0,29
1.0,2.0,65.0,3.0,1
2.0,3.0,33.0,1.0,20
1.0,4.0,18.0,5.0,87
1.0,40.0,28.0,12.0,149
1.0,13.0,8.0,40.0,11
13.0,2.0,1.0,1.0,66
27.0,2.0,1.0,182.0,50
1.0,13.0,1.0,1.0,5
7.0,1.0,2.0,15.0,4
1.0,1.0,1.0,3.0,3
5.0,1.0,1.0,1.0,1
1.0,1.0,1.0,1.0,4
577.0,1.0,9.0,1.0,5
9.0,1.0,1.0,1.0,1
3.0,1.0,28.0,9.0,36
40.0,3.0,2.0,1.0,3
1.0,1.0,1.0,1.0,17
1.0,4.0,26.0,1.0,1
1.0,2.0,7.0,2.0,1
1.0,8.0,1.0,1.0,27
4.0,1.0,72.0,1.0,3
1.0,1.0,1.0,1.0,1
2.0,1.0,110.0,6.0,1
1.0,3.0,62.0,1.0,5
1.0,23.0,177.0,12.0,7
1.0,27.0,6.0,1.0,1
1.0,3.0,94.0,2.0,67
1.0,13.0,2.0,1.0,1
2.0,12.0,43.0,2.0,1
1.0,3.0,12.0,1.0,9
1.0,2.0,112.0,341.0,62
2.0,1.0,100.0,1.0,1
1.0,24.0,25.0,1.0,3
1.0,1.0,4.0,38.0,1
10.0,9.0,7.0,1.0,58
2.0,19.0,116.0,2.0,1
50.0,63.0,2.0,16.0,1
186.0,175.0,1.0,2.0,1
2.0,108.0,11.0,1.0,2
4.0,3.0,3.0,2.0,1
4.0,3.0,1.0,12.0,6
2.0,1.0,41.0,51.0,129
6.0,1.0,6.0,3.0,176
2.0,15.0,1.0,23.0,3
5.0,18.0,22.0,1.0,1
6.0,17.0,1.0,2.0,10
4.0,1.0,4.0,1.0,1
1.0,1.0,3.0,84.0,2
1.0,6.0,94.0,4.0,55
2.0,1.0,1.0,1.0,3
3.0,6.0,24.0,3.0,9
1.0,2.0,2.0,1.0,62
1.0,1.0,1.0,103.0,81
7.0,1.0,18.0,1.0,68
1.0,4.0,1.0,8.0,1
9.0,5.0,3.0,1.0,1
17.0,9.0,1.0,24.0,1
39.0,14.0,21.0,1.0,1
2.0,6.0,4.0,6.0,35
339.0,1.0,1.0,143.0,1
5.0,1.0,1.0,4.0,2
94.0,1.0,1.0,1.0,5
1.0,2.0,1.0,1.0,22
9.0,178.0,1.0,3.0,22
5.0,66.0,1.0,2.0,41
1.0,27.0,1.0,1.0,35
5.0,9.0,1.0,1.0,1
7.0,1.0,1.0,17.0,5
38.0,1.0,6.0,6.0,6
96.0,13.0,1.0,1.0,2
1.0,2.0,45.0,7.0,1
18.0,20.0,10.0,1.0,19
15.0,7.0,1.0,2.0,2
1.0,1.0,2.0,50.0,19
11.0,7.0,3.0,61.0,1
44.0,3.0,1.0,10.0,1
49.0,1.0,35.0,1.0,1
3.0,1.0,1.0,1.0,3
41.0,10.0,69.0,3.0,16
11.0,14.0,1.0,8.0,6
1.0,1.0,5.0,2.0,1
1.0,3.0,170.0,1.0,3
69.0,19.0,1.0,9.0,42
40.0,14.0,12.0,3.0,9
1.0,1.0,162.0,35.0,76
1.0,4.0,5.0,1.0,23
