CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
2.0,1.0,2.0,2.0,64
1.0,1.0,115.0,35.0,3
1.0,2.0,1.0,1.0,21
1.0,18.0,2.0,1.0,1
1.0,2.0,3.0,10.0,2
1.0,4.0,93.0,6.0,28
1.0,2.0,4.0,42.0,1
1.0,15.0,1.0,94.0,6
2.0,69.0,150.0,1.0,130
1.0,152.0,1.0,7.0,15
51.0,95.0,12.0,10.0,1
160.0,8.0,1.0,6.0,3
1.0,1.0,20.0,1.0,1
12.0,12.0,56.0,1.0,3
2.0,45.0,1.0,10.0,10
7.0,2.0,54.0,4.0,58
2.0,3.0,9.0,12.0,1
16.0,5.0,118.0,36.0,10
1.0,3.0,165.0,2.0,35
3.0,7.0,70.0,246.0,387
1.0,1.0,7.0,2.0,4
1.0,1.0,137.0,14.0,5
1.0,6.0,1.0,1.0,1
1.0,4.0,1.0,1.0,6
1.0,1.0,41.0,1.0,21
5.0,1.0,1.0,2.0,20
1.0,53.0,57.0,9.0,1
2.0,3.0,5.0,1.0,11
35.0,5.0,4.0,2.0,23
1.0,1.0,1.0,9.0,6
2.0,1.0,1.0,1.0,2
15.0,16.0,1.0,21.0,1
7.0,6.0,3.0,1.0,25
116.0,2.0,65.0,332.0,1
5.0,236.0,5.0,1.0,28
1.0,117.0,7.0,1.0,26
25.0,2.0,7.0,1.0,1
13.0,14.0,1.0,1.0,1
1.0,5.0,1.0,1.0,5
2.0,1.0,1.0,1.0,2
3.0,5.0,2.0,17.0,1
69.0,18.0,141.0,1.0,57
78.0,1.0,1.0,24.0,1
1.0,15.0,33.0,8.0,1
1.0,1.0,18.0,17.0,59
2.0,4.0,1.0,60.0,1
26.0,1.0,4.0,1.0,5
4.0,9.0,20.0,2.0,1
32.0,1.0,28.0,1.0,42
1.0,3.0,1.0,1.0,35
5.0,2.0,1.0,1.0,3
25.0,1.0,1.0,50.0,19
4.0,27.0,1.0,1.0,51
32.0,4.0,3.0,1.0,4
1.0,5.0,1.0,20.0,1
1.0,1.0,1.0,7.0,4
7.0,6.0,1.0,74.0,50
61.0,3.0,1.0,4.0,9
3.0,14.0,1.0,7.0,12
2.0,7.0,1.0,16.0,36
31.0,1.0,1.0,1.0,5
24.0,6.0,1.0,3.0,2
1.0,6.0,1.0,8.0,15
2.0,109.0,1.0,5.0,3
44.0,3.0,82.0,1.0,1
44.0,1.0,1.0,2.0,2
3.0,3.0,112.0,1.0,2
1.0,5.0,1.0,4.0,63
23.0,3.0,4.0,46.0,3
37.0,1.0,1.0,1.0,1
3.0,42.0,65.0,1.0,1
11.0,4.0,1.0,15.0,111
7.0,7.0,27.0,3.0,35
8.0,8.0,3.0,1.0,1
12.0,2.0,110.0,53.0,5
1.0,4.0,3.0,74.0,1
18.0,5.0,184.0,5.0,57
1.0,42.0,3.0,5.0,1
2.0,14.0,17.0,1.0,12
1.0,3.0,1.0,2.0,93
4.0,2.0,303.0,8.0,4
16.0,13.0,34.0,1.0,1
1.0,1.0,143.0,3.0,1
3.0,1.0,1.0,1.0,1
1.0,1.0,67.0,5.0,7
2.0,1.0,16.0,13.0,1
7.0,1.0,147.0,41.0,1
1.0,1.0,179.0,1.0,1
1.0,1.0,42.0,194.0,1
3.0,1.0,1.0,1.0,1
1.0,3.0,15.0,15.0,34
3.0,1.0,166.0,3.0,1
1.0,4.0,1.0,1.0,22
14.0,2.0,1.0,1.0,89
1.0,10.0,24.0,1.0,147
1.0,1.0,1.0,1.0,11
2.0,1.0,2.0,12.0,67
1.0,1.0,1.0,1.0,1
1.0,3.0,115.0,1.0,52
1.0,25.0,8.0,1.0,6
16.0,27.0,53.0,2.0,4
29.0,3.0,5.0,1.0,4
1.0,13.0,4.0,1.0,1
8.0,14.0,9.0,1.0,5
1.0,3.0,4.0,7.0,6
5.0,2.0,3.0,1.0,1
1.0,1.0,1.0,12.0,38
570.0,32.0,164.0,1.0,4
10.0,1.0,1.0,2.0,17
3.0,10.0,65.0,1.0,1
46.0,21.0,41.0,2.0,1
1.0,68.0,21.0,1.0,30
1.0,179.0,31.0,343.0,5
1.0,113.0,8.0,1.0,1
1.0,3.0,1.0,1.0,1
4.0,3.0,1.0,38.0,1
1.0,1.0,1.0,1.0,6
2.0,1.0,1.0,4.0,8
1.0,16.0,2.0,19.0,1
1.0,20.0,1.0,2.0,68
1.0,17.0,1.0,1.0,2
1.0,1.0,1.0,2.0,1
1.0,1.0,1.0,12.0,9
2.0,6.0,13.0,52.0,54
1.0,2.0,3.0,3.0,1
1.0,8.0,32.0,23.0,3
1.0,2.0,2.0,1.0,1
1.0,1.0,1.0,2.0,60
1.0,1.0,1.0,1.0,1
1.0,1.0,28.0,1.0,1
10.0,4.0,1.0,93.0,1
1.0,6.0,7.0,4.0,2
