CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
29.0,82.0,1.0,1.0,65
5.0,3.0,1.0,51.0,3
35.0,1.0,1.0,9.0,1
1.0,4.0,1.0,1.0,1
5.0,5.0,1.0,23.0,89
2.0,3.0,1.0,1.0,37
4.0,2.0,1.0,3.0,1
37.0,43.0,1.0,11.0,5
1.0,4.0,1.0,5.0,1
1.0,8.0,1.0,1.0,58
7.0,9.0,1.0,3.0,1
66.0,2.0,78.0,1.0,12
3.0,4.0,3.0,5.0,97
2.0,9.0,150.0,5.0,4
31.0,1.0,1.0,47.0,1
30.0,69.0,4.0,1.0,1
1.0,14.0,1.0,1.0,1
2.0,3.0,71.0,16.0,1
34.0,4.0,2.0,4.0,7
47.0,14.0,28.0,1.0,1
4.0,1.0,4.0,1.0,1
1.0,1.0,137.0,68.0,1
27.0,1.0,3.0,1.0,1
41.0,1.0,142.0,107.0,2
3.0,1.0,4.0,5.0,34
11.0,1.0,19.0,6.0,1
9.0,1.0,1.0,1.0,22
14.0,1.0,303.0,2.0,91
15.0,3.0,40.0,1.0,111
2.0,1.0,129.0,8.0,12
19.0,4.0,1.0,1.0,1
1.0,2.0,66.0,3.0,65
2.0,11.0,17.0,1.0,1
1.0,1.0,149.0,2.0,48
7.0,1.0,179.0,16.0,8
17.0,1.0,45.0,45.0,5
1.0,3.0,1.0,1.0,5
4.0,27.0,15.0,132.0,1
